1,10,0.042694251984357834,0.019649870693683624,0.02304438129067421,25.22035,0.7729266,0.056831531754069964,
2,30,0.02007681131362915,0.009359581395983696,0.010717230848968029,35.591354,0.9438507,0.01683177168311788,
3,20,0.02601506933569908,0.012333337217569351,0.013681731186807156,33.557873,0.923326,0.021278230228286295,
4,40,0.00921957939863205,0.004080012906342745,0.005139566957950592,43.199936,0.986948,0.00699950654421257,
5,10,0.034382663667201996,0.015942323952913284,0.018440337851643562,27.569662,0.8328533,0.04273164947348628,
6,50,0.004024872090667486,0.0017734457505866885,0.0022514264564961195,46.707363,0.99296063,0.004647488034267906,
7,40,0.007175873965024948,0.0031291067134588957,0.004046767018735409,43.94242,0.9881956,0.006419791210280352,
8,20,0.01814522221684456,0.00839603878557682,0.009749182499945164,34.37289,0.9335024,0.0193576980162642,
9,20,0.028376227244734764,0.013552263379096985,0.01482396386563778,34.573074,0.93499553,0.01890380069702663,
10,40,0.007347713690251112,0.003135263454169035,0.004212450236082077,44.216652,0.98956186,0.0062240405149028965,
11,50,0.007094264961779118,0.003188667120411992,0.003905597608536482,47.27963,0.99362713,0.0043489932001767794,
12,30,0.01077369973063469,0.005151614546775818,0.0056220851838588715,37.173904,0.9591805,0.01401904761701997,
13,50,0.005110242869704962,0.0023852051235735416,0.00272503774613142,47.37601,0.99369895,0.004301557244529388,
14,30,0.012149332091212273,0.0055139921605587006,0.006635339930653572,37.262474,0.9600499,0.013872371819898012,
15,40,0.00575096532702446,0.00248275906778872,0.003268206026405096,44.431114,0.9899062,0.006071276922050776,
16,50,0.0052839042618870735,0.0025440095923841,0.002739894902333617,47.558823,0.9940459,0.00421258227268016,
17,20,0.020877184346318245,0.009693140164017677,0.011184044182300568,34.882587,0.9391124,0.018244803539377477,
18,30,0.017668407410383224,0.00823423732072115,0.0094341691583395,37.51166,0.9615238,0.01346632171425625,
19,40,0.010157756507396698,0.00465302262455225,0.005504733882844448,44.62453,0.9902966,0.005934116109001473,
20,30,0.014361286535859108,0.006750728469341993,0.007610557600855827,37.47762,0.9611988,0.013524581807850726,
21,10,0.030338531360030174,0.014432558789849281,0.015905972570180893,28.282055,0.853786,0.03927517470457599,
22,40,0.005593602079898119,0.00259424839168787,0.002999353688210249,44.720535,0.9905558,0.005862765773549905,
23,30,0.014827258884906769,0.006822210270911455,0.008005049079656601,37.48891,0.96135896,0.013506256813781236,
24,40,0.0086286049336195,0.003916778136044741,0.004711826331913471,44.712505,0.99051857,0.005869635868026764,
25,50,0.00535206962376833,0.0023752101697027683,0.002976859686896205,47.787964,0.9943158,0.0041010802572761145,
26,50,0.006025582551956177,0.0026992489583790302,0.00332633382640779,47.80806,0.99433124,0.004092573676240963,
27,50,0.006031070835888386,0.00274440785869956,0.0032866629771888256,47.93549,0.99441487,0.004031527073753048,
28,50,0.004942518193274736,0.002264235634356737,0.0026782825589179993,47.965767,0.9944991,0.004019218553572467,
29,10,0.03841828554868698,0.017828375101089478,0.020589910447597504,28.523157,0.85597414,0.03810391084076675,
30,10,0.031014539301395416,0.014706572517752647,0.01630796678364277,28.39776,0.85579145,0.03870885704014395,
31,10,0.020211022347211838,0.009679573588073254,0.01053144782781601,28.501797,0.8575333,0.0382601881808293,
32,10,0.058426156640052795,0.027968257665634155,0.03045790083706379,28.472181,0.85625374,0.03842474751694624,
33,30,0.017896639183163643,0.008472993969917297,0.009423645213246346,37.67254,0.96276844,0.013222891286603242,
34,10,0.04288169741630554,0.019762232899665833,0.02311946637928486,28.507256,0.856366,0.03819330316529386,
35,30,0.01304912194609642,0.006158677861094475,0.0068904440850019455,37.6626,0.9626158,0.013227549546300328,
36,20,0.03447426110506058,0.01594528928399086,0.018528973683714867,35.193615,0.9417435,0.017572528473675637,
37,50,0.0051827579736709595,0.0023003090173006058,0.0028824489563703537,48.047493,0.9946331,0.0039805259921669245,
38,30,0.013390621170401573,0.006316537968814373,0.0070740836672484875,37.634285,0.9623172,0.013277910124223516,
39,50,0.007793401833623648,0.003696670290082693,0.004096731543540955,47.931316,0.9945703,0.004033106153671039,
40,50,0.006141150835901499,0.00285257026553154,0.003288580570369959,48.07403,0.9946165,0.00396807377205735,
41,20,0.019513852894306183,0.009013700298964977,0.010500151664018631,35.24835,0.94218487,0.017465803136596715,
42,30,0.01551582757383585,0.00725798774510622,0.00825783982872963,37.69455,0.96289164,0.01318051923299837,
43,40,0.007730978541076183,0.003531157970428467,0.0041998205706477165,44.98265,0.99107593,0.005690154231445319,
44,50,0.006624117493629456,0.003025258192792535,0.003598859068006277,48.075047,0.9946374,0.003967134981174465,
45,40,0.006039160769432783,0.0028260969556868076,0.0032130638137459755,44.936993,0.9909903,0.005721944100982759,
46,50,0.00556883355602622,0.002597957383841276,0.002970876172184944,47.96414,0.99440676,0.004018843732220669,
47,10,0.02611374668776989,0.011987632140517235,0.014126114547252655,28.375893,0.8569471,0.03876112922022392,
48,40,0.007903014309704304,0.003473573364317417,0.004429440945386887,45.015347,0.99108523,0.005665221045774248,
49,30,0.013765585608780384,0.006414090283215046,0.007351495325565338,37.757225,0.9632096,0.01308493188233131,
50,40,0.007131289690732956,0.0030760453082621098,0.004055244382470846,45.012722,0.9910375,0.005668930944482103,
51,50,0.004656825214624405,0.0020553942304104567,0.0026014307513833046,48.106544,0.9946761,0.003953625415853197,
52,50,0.0042373305186629295,0.0018238112097606063,0.002413519425317645,48.14479,0.99471223,0.0039352561097427,
53,50,0.005973581224679947,0.0026006060652434826,0.003372975392267108,48.18165,0.99473125,0.00391915569931665,
54,50,0.005209505092352629,0.0022476171143352985,0.00296188797801733,48.006336,0.99453616,0.0040007747260861,
55,20,0.01509658433496952,0.0070637925527989864,0.008032792247831821,35.300556,0.94283354,0.017364750112446467,
56,30,0.016512807458639145,0.007586238905787468,0.008926567621529102,37.78754,0.96332,0.013039382012032964,
57,10,0.03682400658726692,0.01727282628417015,0.01955118030309677,28.440245,0.8587343,0.0385182626518471,
58,10,0.029875200241804123,0.014139112085103989,0.015736088156700134,28.58724,0.8594403,0.03784165766548024,
59,40,0.010026879608631134,0.004676304757595062,0.005350575316697359,45.10967,0.99118716,0.005604306274107621,
60,40,0.008493121713399887,0.0039058129768818617,0.004587308503687382,45.092117,0.99115163,0.005615490105400993,
61,10,0.029944682493805885,0.014182036742568016,0.01576264575123787,28.564407,0.8594208,0.038072361854705195,
62,30,0.01749950274825096,0.008269515819847584,0.009229985997080803,37.795135,0.96351236,0.013030437983795742,
63,20,0.019669264554977417,0.008990934118628502,0.010678330436348915,35.33425,0.9433148,0.017301698497094033,
64,10,0.02436063066124916,0.011541744694113731,0.01281888596713543,28.549717,0.85926586,0.03800423726600574,
65,10,0.035771287977695465,0.016864990815520287,0.018906299024820328,28.50731,0.8593386,0.03831733418874953,
66,20,0.024349771440029144,0.011485796421766281,0.012863974086940289,35.31446,0.9427942,0.017336014791836506,
67,40,0.007807455956935883,0.00350631563924253,0.004301140084862709,45.09234,0.99124867,0.005619150139403047,
68,10,0.0200265571475029,0.00935771968215704,0.010668836534023285,28.659903,0.86015034,0.037447143329230576,
69,50,0.0031671146862208843,0.0014805836835876107,0.0016865308862179518,48.269115,0.9948574,0.003880541047927583,
70,50,0.008158829063177109,0.0037048570811748505,0.004453971982002258,48.301823,0.99487925,0.0038661127325950464,
71,20,0.025864755734801292,0.012263938784599304,0.013600816950201988,35.355618,0.9433333,0.017252408219862254,
72,50,0.0035534852650016546,0.0016469971742480993,0.0019064880907535553,48.26886,0.9948349,0.003881172817379602,
73,40,0.004589219577610493,0.002096468349918723,0.0024927512276917696,45.218803,0.99139833,0.005530953861219139,
